Li-I-c-.15-v-1.20				
	4	0	-78.7706	-0.1469
	5	0	-78.8713	-0.2476
	6	0	-78.9542	-0.3305
Li-I-c-.85-v-1.44				
	0	0	-86.8381	0
	1	0	-86.8695	-0.0314
	2	0	-86.9342	-0.0961
	3	0	-86.9909	-0.1528
	4	0	-87.05	-0.2119
	5	0	-87.1412	-0.3031
	6	0	-87.2129	-0.3748
Li-I-c-.85-v-1.46				
	0	0	-94.4872	0
	1	0	-94.5266	-0.0394
	2	0	-94.6117	-0.1245
	3	0	-94.6901	-0.2029
	4	0	-94.758	-0.2708
	5	0	-94.8406	-0.3534
	6	0	-94.902	-0.4148
Li-I-c-.85-v-1.48				
	0	0	-101.6263	0
	1	0	-101.6729	-0.0466
	2	0	-101.7765	-0.1502
	3	0	-101.8748	-0.2485
	4	0	-101.9508	-0.3245
	5	0	-102.0254	-0.3991
	6	0	-102.0774	-0.4511
